 Time  | Event  |   Node   | Routing Information
   4   | LEARN  |  25611   | • via 3356
   4   | LEARN  |  25603   | • via 3356
   4   | LEARN  |  25602   | • via 3356
   4   | LEARN  |  25472   | • via 3356
   4   | LEARN  |  25466   | • via 3356
   4   | LEARN  |  25464   | • via 3356
   4   | LEARN  |  25459   | • via 3356
   4   | LEARN  |  25450   | • via 3356
   4   | LEARN  |  25447   | • via 3356
   4   | LEARN  |  25441   | • via 3356
   4   | LEARN  |  25432   | • via 3356
   4   | LEARN  |  25374   | • via 3356
   4   | LEARN  |  25273   | • via 3356
   4   | LEARN  |  25220   | • via 3356
   4   | LEARN  |  25215   | • via 3356
   4   | LEARN  |  25181   | • via 3356
   4   | LEARN  |  25180   | • via 3356
   4   | LEARN  |  25160   | • via 3356
   4   | LEARN  |  25151   | • via 3356
   4   | LEARN  |  25148   | • via 3356
   4   | LEARN  |  25122   | • via 3356
   4   | LEARN  |  25117   | • via 3356
   4   | LEARN  |  25108   | • via 3356
   4   | LEARN  |  25091   | • via 3356
   4   | LEARN  |  25070   | • via 3356
   4   | LEARN  |  25061   | • via 3356
   4   | LEARN  |  25046   | • via 3356
   4   | LEARN  |  25003   | • via 3356
   4   | LEARN  |  25002   | • via 3356
   4   | LEARN  |  24961   | • via 3356
   4   | LEARN  |  24954   | • via 3356
   4   | LEARN  |  24940   | • via 3356
   4   | LEARN  |  24939   | • via 3356
   4   | LEARN  |  24926   | • via 3356
   4   | LEARN  |  24916   | • via 3356
   4   | LEARN  |  24875   | • via 3356
   4   | LEARN  |  24864   | • via 3356
   4   | LEARN  |  24786   | • via 3356
   4   | LEARN  |  24764   | • via 3356
   4   | LEARN  |  24753   | • via 3356
   4   | LEARN  |  24679   | • via 3356
   4   | LEARN  |  24642   | • via 3356
   4   | LEARN  |  24637   | • via 3356
   4   | LEARN  |  24611   | • via 3356
   4   | LEARN  |  24594   | • via 3356
   4   | LEARN  |  24592   | • via 3356
   4   | LEARN  |  24477   | • via 3356
   4   | LEARN  |  24429   | • via 3356
   4   | LEARN  |  24295   | • via 3356
   4   | LEARN  |  24232   | • via 3356
   4   | LEARN  |  24088   | • via 3356
   4   | LEARN  |  23944   | • via 3356
   4   | LEARN  |  23913   | • via 3356
   4   | LEARN  |  23856   | • via 3356
   4   | LEARN  |  23765   | • via 3356
   4   | LEARN  |  23764   | • via 3356
   4   | LEARN  |  23576   | • via 3356
   4   | LEARN  |  23535   | • via 3356
   4   | LEARN  |  23517   | • via 3356
   4   | LEARN  |  23514   | • via 3356
   4   | LEARN  |  23509   | • via 3356
   4   | LEARN  |  23496   | • via 3356
   4   | LEARN  |  23494   | • via 3356
   4   | LEARN  |  62790   | • via 3356
   4   | LEARN  |  23482   | • via 3356
   4   | LEARN  |  23472   | • via 3356
   4   | LEARN  |  23467   | • via 3356
   4   | LEARN  |  23446   | • via 3356
   4   | LEARN  |  23436   | • via 3356
   4   | LEARN  |  23431   | • via 3356
   4   | LEARN  |  23422   | • via 3356
   4   | LEARN  |  23413   | • via 3356
   4   | LEARN  |  23412   | • via 3356
   4   | LEARN  |  23403   | • via 3356
   4   | LEARN  |  23400   | • via 3356
   4   | LEARN  |  23399   | • via 3356
   4   | LEARN  |  23396   | • via 3356
   4   | LEARN  |  23394   | • via 3356
   4   | LEARN  |  23384   | • via 3356
   4   | LEARN  |  23381   | • via 3356
   4   | LEARN  |  23379   | • via 3356
   4   | LEARN  |  23371   | • via 3356
   4   | LEARN  |  23354   | • via 3356
   4   | LEARN  |  23351   | • via 3356
   4   | LEARN  |  23349   | • via 3356
   4   | LEARN  |  23347   | • via 3356
   4   | LEARN  |  23338   | • via 3356
   4   | LEARN  |  23336   | • via 3356
   4   | LEARN  |  23330   | • via 3356
   4   | LEARN  |  23319   | • via 3356
   4   | LEARN  |  23316   | • via 3356
   4   | LEARN  |  23314   | • via 3356
   4   | LEARN  |  23308   | • via 3356
   4   | LEARN  |  23306   | • via 3356
   4   | LEARN  |  23305   | • via 3356
   4   | LEARN  |  23296   | • via 3356
   4   | LEARN  |  23286   | • via 3356
   4   | LEARN  |  23275   | • via 3356
   4   | LEARN  |  23274   | • via 3356
   4   | LEARN  |  23268   | • via 3356
   4   | LEARN  |  23262   | • via 3356
   4   | LEARN  |  23258   | • via 3356
   4   | LEARN  |  23256   | • via 3356
   4   | LEARN  |  23251   | • via 3356
   4   | LEARN  |  23249   | • via 3356
   4   | LEARN  |  23248   | • via 3356
   4   | LEARN  |  23247   | • via 3356
   4   | LEARN  |  23240   | • via 3356
   4   | LEARN  |  23235   | • via 3356
   4   | LEARN  |  23234   | • via 3356
   4   | LEARN  |  23233   | • via 3356
   4   | LEARN  |  23230   | • via 3356
   4   | LEARN  |  23225   | • via 3356
   4   | LEARN  |  23223   | • via 3356
   4   | LEARN  |  23209   | • via 3356
   4   | LEARN  |  23204   | • via 3356
   4   | LEARN  |  23197   | • via 3356
   4   | LEARN  |  23190   | • via 3356
   4   | LEARN  |  23185   | • via 3356
   4   | LEARN  |  23178   | • via 3356
   4   | LEARN  |  23172   | • via 3356
   4   | LEARN  |  23168   | • via 3356
   4   | LEARN  |  23165   | • via 3356
   4   | LEARN  |  23160   | • via 3356
   4   | LEARN  |  23155   | • via 3356
   4   | LEARN  |  23142   | • via 3356
   4   | LEARN  |  23141   | • via 3356
   4   | LEARN  |  60368   | • via 3356
   4   | LEARN  |  23125   | • via 3356
   4   | LEARN  |  23118   | • via 3356
   4   | LEARN  |  23114   | • via 3356
   4   | LEARN  |  23111   | • via 3356
   4   | LEARN  |  23106   | • via 3356
   4   | LEARN  |  23105   | • via 3356
   4   | LEARN  |  23099   | • via 3356
   4   | LEARN  |  23097   | • via 3356
   4   | LEARN  |  23089   | • via 3356
   4   | LEARN  |  23081   | • via 3356
   4   | LEARN  |  23080   | • via 3356
   4   | LEARN  |  23074   | • via 3356
   4   | LEARN  |  23071   | • via 3356
   4   | LEARN  |  23067   | • via 3356
   4   | LEARN  |  23062   | • via 3356
   4   | LEARN  |  23060   | • via 3356
   4   | LEARN  |  23057   | • via 3356
   4   | LEARN  |  23050   | • via 3356
   4   | LEARN  |  23047   | • via 3356
   4   | LEARN  |  23029   | • via 3356
   4   | LEARN  |  23027   | • via 3356
   4   | LEARN  |  23023   | • via 3356
   4   | LEARN  |  23018   | • via 3356
   4   | LEARN  |  23005   | • via 3356
   4   | LEARN  |  22995   | • via 3356
   4   | LEARN  |  22992   | • via 3356
   4   | LEARN  |  22991   | • via 3356
   4   | LEARN  |  22976   | • via 3356
   4   | LEARN  |  22952   | • via 3356
   4   | LEARN  |  22934   | • via 3356
   4   | LEARN  |  22928   | • via 3356
   4   | LEARN  |  22925   | • via 3356
   4   | LEARN  |  22918   | • via 3356
   4   | LEARN  |  22909   | • via 3356
   4   | LEARN  |  22898   | • via 3356
   4   | LEARN  |  22895   | • via 3356
   4   | LEARN  |  22886   | • via 3356
   4   | LEARN  |  22885   | • via 3356
   4   | LEARN  |  22883   | • via 3356
   4   | LEARN  |  22880   | • via 3356
   4   | LEARN  |  22857   | • via 3356
   4   | LEARN  |  22855   | • via 3356
   4   | LEARN  |  22845   | • via 3356
   4   | LEARN  |  22843   | • via 3356
   4   | LEARN  |  22838   | • via 3356
   4   | LEARN  |  22834   | • via 3356
   4   | LEARN  |  22831   | • via 3356
   4   | LEARN  |  22822   | • via 3356
   4   | LEARN  |  22802   | • via 3356
   4   | LEARN  |  22799   | • via 3356
   4   | LEARN  |  22796   | • via 3356
   4   | LEARN  |  22792   | • via 3356
   4   | LEARN  |  22787   | • via 3356
   4   | LEARN  |  22772   | • via 3356
   4   | LEARN  |  22768   | • via 3356
   4   | LEARN  |  22764   | • via 3356
   4   | LEARN  |  22753   | • via 3356
   4   | LEARN  |  22752   | • via 3356
   4   | LEARN  |  22747   | • via 3356
   4   | LEARN  |  22746   | • via 3356
   4   | LEARN  |  22744   | • via 3356
   4   | LEARN  |  22743   | • via 3356
   4   | LEARN  |  22727   | • via 3356
   4   | LEARN  |  55047   | • via 3356
   4   | LEARN  |  22709   | • via 3356
   4   | LEARN  |  22703   | • via 3356
   4   | LEARN  |  22702   | • via 3356
   4   | LEARN  |  22700   | • via 3356
   4   | LEARN  |  22697   | • via 3356
   4   | LEARN  |  22696   | • via 3356
   4   | LEARN  |  22693   | • via 3356
   4   | LEARN  |  22688   | • via 3356
   4   | LEARN  |  22681   | • via 3356
   4   | LEARN  |  22680   | • via 3356
   4   | LEARN  |  22678   | • via 3356
   4   | LEARN  |  22675   | • via 3356
   4   | LEARN  |  22674   | • via 3356
   4   | LEARN  |  22673   | • via 3356
   4   | LEARN  |  22657   | • via 3356
   4   | LEARN  |  22655   | • via 3356
   4   | LEARN  |  22641   | • via 3356
   4   | LEARN  |  22616   | • via 3356
   4   | LEARN  |  22611   | • via 3356
   4   | LEARN  |  22604   | • via 3356
   4   | LEARN  |  22601   | • via 3356
   4   | LEARN  |  22599   | • via 3356
   4   | LEARN  |  22586   | • via 3356
   4   | LEARN  |  22582   | • via 3356
   4   | LEARN  |  22581   | • via 3356
   4   | LEARN  |  22562   | • via 3356
   4   | LEARN  |  22556   | • via 3356
   4   | LEARN  |  22546   | • via 3356
   4   | LEARN  |  22542   | • via 3356
   4   | LEARN  |  22527   | • via 3356
   4   | LEARN  |  22518   | • via 3356
   4   | LEARN  |  22511   | • via 3356
   4   | LEARN  |  22507   | • via 3356
   4   | LEARN  |  22502   | • via 3356
   4   | LEARN  |  22498   | • via 3356
   4   | LEARN  |  22489   | • via 3356
   4   | LEARN  |  22474   | • via 3356
   4   | LEARN  |  22470   | • via 3356
   4   | LEARN  |  22469   | • via 3356
   4   | LEARN  |  22460   | • via 3356
   4   | LEARN  |  22442   | • via 3356
   4   | LEARN  |  22435   | • via 3356
   4   | LEARN  |  22433   | • via 3356
   4   | LEARN  |  22425   | • via 3356
   4   | LEARN  |  22414   | • via 3356
   4   | LEARN  |  22413   | • via 3356
   4   | LEARN  |  22403   | • via 3356
   4   | LEARN  |  22402   | • via 3356
   4   | LEARN  |  22391   | • via 3356
   4   | LEARN  |  22385   | • via 3356
   4   | LEARN  |  22381   | • via 3356
   4   | LEARN  |  22379   | • via 3356
   4   | LEARN  |  22375   | • via 3356
   4   | LEARN  |  22353   | • via 3356
   4   | LEARN  |  22351   | • via 3356
   4   | LEARN  |  22350   | • via 3356
   4   | LEARN  |  22347   | • via 3356
   4   | LEARN  |  22343   | • via 3356
   4   | LEARN  |  22342   | • via 3356
   4   | LEARN  |  22341   | • via 3356
   4   | LEARN  |  22336   | • via 3356
   4   | LEARN  |  22330   | • via 3356
   4   | LEARN  |  22328   | • via 3356
   4   | LEARN  |  22326   | • via 3356
   4   | LEARN  |  22319   | • via 3356
   4   | LEARN  |  22317   | • via 3356
   4   | LEARN  |  22302   | • via 3356
   4   | LEARN  |  22294   | • via 3356
   4   | LEARN  |  22284   | • via 3356
   4   | LEARN  |  22282   | • via 3356
   4   | LEARN  |  22268   | • via 3356
   4   | LEARN  |  22266   | • via 3356
   4   | LEARN  |  22260   | • via 3356
   4   | LEARN  |  22252   | • via 3356
   4   | LEARN  |  22228   | • via 3356
   4   | LEARN  |  22221   | • via 3356
   4   | LEARN  |  22220   | • via 3356
   4   | LEARN  |  22216   | • via 3356
   4   | LEARN  |  22210   | • via 3356
   4   | LEARN  |  22208   | • via 3356
   4   | LEARN  |  22203   | • via 3356
   4   | LEARN  |  22192   | • via 3356
   4   | LEARN  |  22190   | • via 3356
   4   | LEARN  |  22178   | • via 3356
   4   | LEARN  |  22172   | • via 3356
   4   | LEARN  |  22150   | • via 3356
   4   | LEARN  |  22148   | • via 3356
   4   | LEARN  |  22135   | • via 3356
   4   | LEARN  |  22134   | • via 3356
   4   | LEARN  |  22127   | • via 3356
   4   | LEARN  |  22116   | • via 3356
   4   | LEARN  |  22115   | • via 3356
   4   | LEARN  |  22107   | • via 3356
   4   | LEARN  |  22106   | • via 3356
   4   | LEARN  |  22103   | • via 3356
   4   | LEARN  |  22098   | • via 3356
   4   | LEARN  |  22097   | • via 3356
   4   | LEARN  |  22084   | • via 3356
   4   | LEARN  |  22077   | • via 3356
   4   | LEARN  |  22065   | • via 3356
   4   | LEARN  |  22064   | • via 3356
   4   | LEARN  |  22062   | • via 3356
   4   | LEARN  |  22057   | • via 3356
   4   | LEARN  |  22056   | • via 3356
   4   | LEARN  |  22053   | • via 3356
   4   | LEARN  |  22048   | • via 3356
   4   | LEARN  |  22047   | • via 3356
   4   | LEARN  |  22043   | • via 3356
   4   | LEARN  |  22035   | • via 3356
   4   | LEARN  |  22027   | • via 3356
   4   | LEARN  |  22024   | • via 3356
   4   | LEARN  |  22023   | • via 3356
   4   | LEARN  |  22022   | • via 3356
   4   | LEARN  |  22006   | • via 3356
   4   | LEARN  |  22003   | • via 3356
   4   | LEARN  |  22001   | • via 3356
   4   | LEARN  |  21993   | • via 3356
   4   | LEARN  |  21987   | • via 3356
   4   | LEARN  |  21985   | • via 3356
   4   | LEARN  |  21984   | • via 3356
   4   | LEARN  |  21970   | • via 3356
   4   | LEARN  |  21969   | • via 3356
   4   | LEARN  |  21966   | • via 3356
   4   | LEARN  |  21965   | • via 3356
   4   | LEARN  |  21961   | • via 3356
   4   | LEARN  |  21958   | • via 3356
   4   | LEARN  |  21955   | • via 3356
   4   | LEARN  |  52901   | • via 3356
   4   | LEARN  |  21937   | • via 3356
   4   | LEARN  |  21935   | • via 3356
   4   | LEARN  |  21934   | • via 3356
   4   | LEARN  |  21931   | • via 3356
   4   | LEARN  |  21930   | • via 3356
   4   | LEARN  |  21928   | • via 3356
   4   | LEARN  |  21922   | • via 3356
   4   | LEARN  |  21908   | • via 3356
   4   | LEARN  |  21906   | • via 3356
   4   | LEARN  |  21904   | • via 3356
   4   | LEARN  |  21899   | • via 3356
   4   | LEARN  |  21896   | • via 3356
   4   | LEARN  |  21892   | • via 3356
   4   | LEARN  |  21889   | • via 3356
   4   | LEARN  |  21886   | • via 3356
   4   | LEARN  |  21881   | • via 3356
   4   | LEARN  |  21880   | • via 3356
   4   | LEARN  |  21877   | • via 3356
   4   | LEARN  |  21866   | • via 3356
   4   | LEARN  |  21859   | • via 3356
   4   | LEARN  |  21849   | • via 3356
   4   | LEARN  |  21837   | • via 3356
   4   | LEARN  |  21812   | • via 3356
   4   | LEARN  |  21808   | • via 3356
   4   | LEARN  |  21807   | • via 3356
   4   | LEARN  |  21803   | • via 3356
   4   | LEARN  |  21799   | • via 3356
   4   | LEARN  |  21798   | • via 3356
   4   | LEARN  |  21789   | • via 3356
   4   | LEARN  |  21777   | • via 3356
   4   | LEARN  |  21775   | • via 3356
   4   | LEARN  |  21771   | • via 3356
   4   | LEARN  |  21766   | • via 3356
   4   | LEARN  |  21752   | • via 3356
   4   | LEARN  |  21748   | • via 3356
   4   | LEARN  |  21737   | • via 3356
   4   | LEARN  |  21735   | • via 3356
   4   | LEARN  |  21734   | • via 3356
   4   | LEARN  |  21727   | • via 3356
   4   | LEARN  |  21720   | • via 3356
   4   | LEARN  |  21705   | • via 3356
   4   | LEARN  |  21702   | • via 3356
   4   | LEARN  |  21699   | • via 3356
   4   | LEARN  |  21693   | • via 3356
   4   | LEARN  |  21691   | • via 3356
   4   | LEARN  |  21680   | • via 3356
   4   | LEARN  |  21678   | • via 3356
   4   | LEARN  |  21676   | • via 3356
   4   | LEARN  |  21663   | • via 3356
   4   | LEARN  |  21656   | • via 3356
   4   | LEARN  |  21651   | • via 3356
   4   | LEARN  |  21646   | • via 3356
   4   | LEARN  |  21645   | • via 3356
   4   | LEARN  |  21636   | • via 3356
   4   | LEARN  |  21608   | • via 3356
   4   | LEARN  |  21602   | • via 3356
   4   | LEARN  |  21595   | • via 3356
   4   | LEARN  |  21594   | • via 3356
   4   | LEARN  |  21591   | • via 3356
   4   | LEARN  |  21581   | • via 3356
   4   | LEARN  |  21576   | • via 3356
   4   | LEARN  |  21575   | • via 3356
   4   | LEARN  |  21574   | • via 3356
   4   | LEARN  |  49685   | • via 3356
   4   | LEARN  |  21571   | • via 3356
   4   | LEARN  |  21554   | • via 3356
   4   | LEARN  |  21549   | • via 3356
   4   | LEARN  |  21543   | • via 3356
   4   | LEARN  |  21541   | • via 3356
   4   | LEARN  |  21537   | • via 3356
   4   | LEARN  |  21534   | • via 3356
   4   | LEARN  |  21529   | • via 3356
   4   | LEARN  |  21504   | • via 3356
   4   | LEARN  |  21497   | • via 3356
   4   | LEARN  |  21473   | • via 3356
   4   | LEARN  |  21472   | • via 3356
   4   | LEARN  |  21470   | • via 3356
   4   | LEARN  |  21459   | • via 3356
   4   | LEARN  |  21454   | • via 3356
   4   | LEARN  |  21439   | • via 3356
   4   | LEARN  |  21433   | • via 3356
   4   | LEARN  |  21413   | • via 3356
   4   | LEARN  |  21385   | • via 3356
   4   | LEARN  |  21350   | • via 3356
   4   | LEARN  |  21336   | • via 3356
   4   | LEARN  |  21277   | • via 3356
   4   | LEARN  |  21263   | • via 3356
